prog_id,session_id,NavigationEvent,ActivityEvent,CompletionEvent,FindEvent,DocumentEvent,SystemEvent,SolutionEvent,BuildEvent,IDEStateEvent,WindowEvent,TestRunEvent,CommandEvent,VersionControlEvent,EditEvent,DebuggerEvent
17,50094984-773d-473d-8b5d-dba50edc8b45,7,50,0,0,19,0,2,7,0,102,0,1153,0,111,16
17,7099a7e5-2eec-482c-ad3c-f448064dfcab,167,260,170,0,79,0,2,30,0,324,0,8494,0,1106,60
17,1b509b99-71e0-4c8a-89c6-0de56e3f5d1f,269,319,257,0,71,0,1,18,0,282,0,10032,0,803,243
17,3d5d47fa-693d-4a5a-b624-4254f4d2f483,5,47,0,0,16,0,4,4,1,60,0,1064,0,98,12
17,c26a698e-2841-4e99-a7a1-e018777e85e8,58,183,21,0,89,0,2,27,1,512,0,4155,0,455,71
17,ee4e9c17-3944-4451-9a95-ddfc5466379d,9,95,0,0,36,0,2,1,0,101,0,1646,0,143,2
17,09e09014-ac69-4c65-8def-306d9d58f8b5,75,54,55,0,27,0,1,1,0,102,0,1616,0,105,4
17,88eb2c51-645a-4616-a0ff-792a701d71f3,183,56,222,0,37,0,1,1,0,110,0,1607,0,283,2
17,adfa62d5-f103-4465-8ec0-7bb194eed8c1,124,78,142,0,20,0,2,8,0,63,0,2494,0,265,94
17,58066632-cc62-469e-af9d-a71e8a21bc69,7,21,0,0,7,0,2,0,0,22,0,461,0,14,0
17,91d5e6b4-717c-470c-9325-f1cee1b9f10b,2,11,0,0,14,0,2,2,1,79,0,452,0,16,4
17,06f2f840-4d3b-4055-b9ab-568916382fdf,349,547,753,0,237,0,14,57,0,1042,0,13250,0,1469,524
17,96c64bd5-2cf4-4c9e-af82-7391d5652c12,312,357,290,0,160,0,2,18,0,570,0,9299,0,751,457
17,4bef913b-edee-4209-a6bf-6094b8bcde04,4,14,0,0,31,0,2,0,1,102,0,418,0,0,0
17,df66a09a-dde4-4153-a83d-c3ed5073606f,391,452,691,0,178,0,27,37,1,708,0,13359,0,1262,808
17,4533d821-4169-4b74-8e5d-f242b39c3dfd,269,408,615,0,94,0,2,61,1,667,0,14018,0,1320,171
17,cfcee9bb-1b64-41c3-b8ea-31669182ecdc,83,146,261,0,55,0,2,9,0,194,0,5831,0,459,23
17,ecf1eee7-c154-48c2-90ac-ff100490f393,77,175,26,0,65,0,3,4,1,116,0,1008,0,292,8
17,bf108b77-d08e-4db3-aa0f-6ab5fc60653a,146,61,104,0,15,0,2,0,0,21,0,1522,0,232,0
17,0e687293-1180-4abc-98f8-c170bb0b9d5f,33,124,0,0,89,0,2,5,0,318,0,2437,0,237,2
17,6c472b94-0175-495a-b84c-65e08b50ad8a,48,119,206,0,56,0,2,9,1,152,0,2124,0,227,82
17,ccc8ce1d-0438-414e-9a17-9465fdaf502c,19,57,95,0,25,0,2,3,0,85,0,5654,0,184,86
17,ad80b5f2-8545-4279-a2bd-373b3b9d6b47,449,651,96,0,327,0,9,58,0,1570,0,28300,0,2204,121
17,b3de1df0-78c1-4a64-9544-e61de5ec8994,1076,811,732,0,402,0,5,40,0,1068,0,19522,0,2231,295
17,c16524e2-5184-4ad3-8f35-165630239517,27,59,0,0,57,0,3,1,1,171,0,1122,0,169,2
17,6da1310b-31ed-42a3-8c97-e1d665a0be21,268,229,460,0,98,0,3,9,1,338,0,6469,0,908,44
17,d3175607-64a6-4e64-b155-335f6b328ab2,3,18,61,0,2,0,1,1,0,22,0,354,0,72,8
17,8273de9a-baa9-42b8-8e12-1212d4cd32a6,198,230,273,0,82,0,15,11,0,341,0,8213,0,636,535
17,ae0a000f-6707-4f61-b57d-e2e80fdf43f9,115,116,220,0,85,0,3,11,0,325,0,3099,0,294,10
17,761d4516-377b-4a45-94f9-5ac1ecdd813a,25,55,0,0,83,0,2,1,0,216,0,155,0,10,9
17,36b085f1-b500-4737-a3c2-67969b464b2f,19,69,93,0,24,0,2,17,0,122,0,2774,0,186,34
17,fe7efcf7-2727-4f6d-9957-12205f5bfeff,21,33,30,0,20,0,2,1,0,79,0,529,0,61,2
17,6492c303-a3e4-4170-a8a1-145aee7aa10e,133,100,163,0,63,0,2,18,0,357,0,3384,0,377,41
17,c7bf9e20-3e83-4557-a4a2-6289d7bc0e60,302,298,3,0,270,0,5,9,0,614,0,10888,0,588,22
17,cbe51b78-b563-413f-a1f0-ee13a2589068,246,159,282,0,150,0,2,10,0,516,0,6579,0,509,29
17,e0b9e760-6e7e-46be-9c65-fd8e7c4aaed3,55,152,0,0,86,0,2,0,1,250,0,288,0,2,0
17,d8d7512d-4ef1-45aa-a485-414656a5ee8b,593,553,822,0,227,0,3,79,1,1137,0,15568,0,1709,302
17,c618e5bc-b516-46df-9075-85fc5bc6add0,2,18,9,0,6,0,1,0,0,9,0,598,0,30,0
17,d541dae8-c9fe-4d8e-94ec-2fa6a2402263,244,265,392,0,105,0,2,15,0,244,0,7424,0,736,8
17,edf6fe25-415d-4864-aea7-8878c1d2bd31,195,140,415,0,40,0,1,24,0,280,0,6951,0,937,52
17,f394ecdd-c6e5-4c16-ae07-90d79463e2ed,180,213,162,0,74,0,2,10,0,262,0,4578,0,363,136
17,387cb2c8-5234-4cee-b41f-a1e6c708c6ce,5,40,0,0,31,0,8,15,1,175,0,1005,0,119,40
17,c8e47c75-5e35-4340-8591-9b758ff7e52e,100,177,136,0,82,0,2,18,0,461,0,4149,0,489,54
17,02468b19-35f6-44a2-9d09-009a2b6d92c2,687,815,554,0,249,0,2,73,1,1025,0,21500,0,2077,1456
17,cf0352a7-edf4-4879-9833-af46695c3870,367,156,496,0,89,0,1,18,0,419,0,5153,0,572,272
17,68c2714b-63c9-4e61-8e0d-15a899710c0e,4,84,9,0,28,0,2,18,1,168,0,2144,0,218,34
17,37d0f755-b4bf-4dd8-9d45-cdb9d591d282,107,65,0,0,175,0,9,0,0,316,0,1742,0,148,0
17,59aae143-ab3b-47e6-a31a-a89ec8c57f6d,117,66,4,0,131,0,2,0,0,93,0,1151,0,228,0
17,af3370ea-4f66-47e0-b450-3d00364363c8,405,450,461,0,146,0,3,52,0,644,0,10631,0,1107,153
17,6624b3fc-8272-4d89-842a-38b8b44a1ee2,52,96,50,0,28,0,2,6,0,111,0,821,0,137,14
17,89bfd410-7590-4c8a-8241-09a60c67d8e0,2,17,0,0,71,0,3,6,0,202,0,133,0,25,101
17,fc15351f-b054-4318-9b9b-e2d0d752b128,2,22,0,0,15,0,4,0,0,61,0,504,0,0,0
17,10e67a47-0719-45fe-9cdf-e6196bf9c816,211,286,175,0,159,0,2,44,1,851,0,5943,0,735,353
17,a6faa262-240b-40e5-bc4e-68ac5cb65701,470,566,506,0,164,0,6,48,0,811,0,24124,0,2350,553
17,8508b277-3425-4b08-8fd9-1ea3100715b9,39,28,71,0,14,0,2,2,0,49,0,490,0,80,6
17,da0d0cb9-8e95-4477-9834-aa61944f09a7,143,402,136,0,71,0,1,28,0,531,0,6721,0,575,860
17,73934822-2b29-48a3-a26f-2cb101c485f4,6,56,15,0,21,0,2,3,0,69,0,1213,0,73,114
17,8582656c-7b0d-496d-8257-ddf8489525ab,216,92,272,0,64,0,2,8,0,186,0,3331,0,406,31
17,de735bfd-fc96-4f6d-99fd-85032c91e837,752,365,736,0,146,0,2,27,0,572,0,12259,0,1317,283
17,fd31844d-04e7-4378-946c-da60b5bbc373,1,13,0,0,44,0,2,0,0,81,0,383,0,21,0
17,4c3f7049-1e11-4833-84a0-c28cdb236c2e,72,162,101,0,69,0,1,14,0,430,0,4602,0,414,138
17,bbaa7ffe-0085-4e59-8750-e27dd8d08056,395,328,416,0,99,0,2,25,0,372,0,13859,0,1395,91
17,dae7da70-3926-4834-96cf-698fefed758c,3,42,0,0,42,0,2,2,0,136,0,521,0,6,3
17,c12b4013-7023-485c-9358-6c0a62644700,292,331,445,0,111,0,2,31,1,454,0,8897,0,962,277
17,bb85eecb-f808-4ce1-8f3b-e53b2203c33d,60,97,134,0,37,0,3,4,0,138,0,4366,0,370,8
17,7bbd4c50-7386-498d-8a80-ce3f8b434fde,192,207,154,0,153,0,2,5,0,477,0,6405,0,419,82
17,a94a828c-2f9f-46e6-b9d7-242a500225c8,472,403,498,0,52,0,1,13,0,214,0,9800,0,1013,231
17,8e64677e-43dc-47e3-86b2-76635901b3b0,248,228,301,0,86,0,2,15,0,446,0,5975,0,660,406
17,b48e48b5-3fcc-4ae8-a243-bbd951d9b6c4,137,395,30,0,108,0,2,26,0,554,0,12949,0,1247,47
17,23edf3dc-4d50-4bf8-a921-2d448d20c32c,799,433,785,0,179,0,3,11,0,468,0,10256,0,1405,18
17,9754b492-95bd-4128-bb55-f4ee685c5ab6,143,206,330,0,74,0,2,12,0,316,0,4472,0,574,204
17,3816d4fc-b369-4dba-b237-3caf1d075295,16,54,20,0,22,0,2,2,0,90,0,465,0,56,191
17,f37196b6-d02f-4616-b4fd-3f32189cef10,813,760,740,0,322,0,5,50,0,898,0,13779,0,1645,338
17,623f3503-465d-4ca5-9085-ddbe1d3db1a1,32,119,0,0,41,0,2,12,0,250,0,1621,0,236,36
17,dbbb89d6-211a-46f1-b920-36f13cf562cc,143,48,161,0,22,0,3,3,1,68,0,793,0,175,23
17,9c39b605-92fd-40aa-b963-8e5f14b3efc1,409,447,535,0,180,0,1,83,0,911,0,14136,0,1572,351
17,7fa62e19-d6a2-4858-8fb3-f56129068fe0,7,101,22,0,27,0,2,8,0,127,0,698,0,144,72
17,b5a8e86c-a3e0-4d4c-a2ed-1fdc323b897c,56,87,0,0,160,0,3,0,1,211,0,283,0,0,0
17,ab05e7fc-fbc0-4b12-97cc-12a4445010a4,292,282,222,0,111,0,2,11,0,332,0,7803,0,608,225
17,f490b6ca-45ca-4f9b-89ac-babafd8d5eba,10,28,2,0,25,0,2,2,0,88,0,759,0,100,17
17,64f3e9c5-3355-41f4-86af-19e61fbe6df1,12,28,0,0,36,0,2,1,0,95,0,569,0,3,0
17,ce2009e0-34a4-48ff-9156-4c26d1211999,24,60,111,0,16,0,2,5,1,54,0,2981,0,240,14
17,65d23e22-7cf3-4047-a9e3-ee3e17a89746,124,127,205,0,53,0,1,14,0,246,0,3422,0,343,110
18,4a3cf83e-f24f-40b0-bca6-4af47f32d9b2,3,36,22,0,2,0,2,0,1,9,0,411,0,83,0
18,efe3bb83-634b-47c7-8a9f-7525403a09c8,13,147,38,0,24,0,1,7,1,49,0,1114,0,142,453
18,87d61d0e-7302-4163-b268-b859e0e3574b,300,156,158,0,32,0,2,1,1,46,0,983,0,266,0
18,4b040dbc-4c78-466c-ac36-210a9a7add11,28,33,39,0,15,0,1,1,1,18,0,545,0,85,2
18,e727887d-891a-44a8-9828-9af0623d4ae3,136,60,61,0,25,0,2,1,1,54,0,478,0,143,2
19,98e4b211-6c33-4f7d-8d58-a0e61e27dbcc,8,38,0,0,33,0,49,3,2,82,0,341,0,20,0
19,e9a97c03-4744-422a-9708-2f900e73a1e9,46,140,1,1,49,0,150,6,2,284,0,237,0,201,28
19,1274b084-f1a7-4e42-b855-69cc7211e848,2,38,0,2,14,0,52,1,1,49,0,539,0,38,0
19,981922de-cb05-42d6-a8de-95c7c33d1c49,1,66,0,0,12,0,1,4,1,37,0,494,0,118,0
19,25bad701-2bed-4e7a-b183-8c9ecc69a117,44,97,0,6,41,0,150,4,2,169,0,189,0,96,8
19,d36206aa-452b-435c-860a-099f33a35d98,94,24,51,0,14,0,151,1,1,59,0,103,0,27,0
19,2f3b5f71-c6e7-4cd9-81c4-42b72c32828c,14,262,1,1,45,0,380,4,1,130,0,3388,0,419,0
19,33786c91-97aa-47de-847f-634c8bff77d2,145,121,34,7,74,2,15,8,1,275,0,1611,0,120,2
20,ad98ebd8-3fde-4f05-aefb-926ca44db0bf,276,174,106,1,78,0,28,0,2,373,0,848,1,127,108
20,4c226210-5fc4-4cc9-a9ef-6ad4ca13b26a,159,211,80,0,71,0,24,0,2,232,0,420,1,86,8
20,7d14b7d3-af08-43b4-addf-9dd872b8513d,210,141,123,0,89,0,25,0,1,259,0,416,1,110,2
20,8e6c6297-2eea-4e83-8690-afdd19e3a453,194,362,70,2,125,20,62,0,1,520,0,533,7,139,42
20,454618f3-aaa1-4235-848e-6e3a1af70224,167,112,97,0,85,0,24,0,2,197,0,401,1,76,0
20,3179bf33-d666-4bf2-9f47-540f43e43eec,52,160,28,0,61,20,40,0,2,326,0,873,5,53,13
20,0a976624-60d1-4d3a-8e14-7a865ce15489,50,37,55,0,49,0,54,0,2,146,0,241,3,54,4
20,cf77031d-aeff-412d-a2ba-ab95dbbdaab2,290,279,198,0,68,8,25,0,1,393,0,978,2,211,56
20,e45d4281-897e-4c9d-9aa2-4fb5ed9a273e,49,124,16,0,50,8,16,0,2,337,0,219,2,88,18
20,a8caf07d-2998-465b-a5f5-e5956c6b24a8,30,199,0,4,42,16,15,0,1,302,0,294,2,30,2
20,7196fb6e-089b-4587-8862-00bf85fdda92,168,164,94,0,61,8,25,0,1,302,0,599,3,114,3
20,04fdf264-c014-446e-8a34-191d83a7383d,33,79,0,0,27,4,50,0,2,150,0,197,4,27,23
20,85cb2d5f-4254-4525-99e8-aace4f15306a,257,158,172,0,66,0,24,0,2,170,0,592,2,138,0
22,50cf9fbc-7adc-4d74-8f0e-fbf0342a4324,83,128,42,0,33,0,8,0,2,103,0,331,0,46,0
22,b3387f46-c9a0-4b72-b5f4-9e0d59253678,1221,559,642,0,43,14,16,0,2,542,0,22348,1,730,0
22,5b54c54f-1e46-4803-b87c-467016c90789,8,645,0,0,51,4,13,0,1,534,0,178,1,7,2
22,1e69bb7f-cb94-465f-bc69-00bb115e727c,589,272,170,0,4,4,3,0,1,93,0,2976,0,299,0
22,6c596d5a-4ab7-48f2-9a78-cbcfbfc7f1b2,0,222,0,0,23,16,6,3,2,174,0,758,0,87,4
22,ab526fdd-386a-4363-993e-fe7d506c3eb4,37,1027,2,0,11,4,4,0,2,1050,0,1380,0,20,0
22,9159fdac-bad2-48f3-873c-bc0774451db6,383,119,265,0,31,0,8,11,1,188,4,902,0,196,2
22,4f7b7c80-2fb4-4854-8bbf-c01d1affa803,796,228,579,0,20,0,14,1,1,250,0,2099,1,259,0
22,18390dcf-f000-4ee3-b41a-4fe3cd4efd07,113,99,25,0,26,2,4,0,1,165,0,261,0,83,0
22,5c394b50-8bb6-41eb-a9a9-621364180a80,305,128,323,0,2,0,4,0,1,25,0,957,0,210,0
22,dadfa841-9f4d-46df-aa9a-969c1e846016,249,95,154,0,10,0,6,0,2,136,0,400,0,94,0
22,08489ee9-cf2a-4df7-9bdd-355d1ca945bb,49,39,8,0,11,0,10,0,2,51,0,525,1,24,0
22,dd5d1842-65ac-48b0-abbc-54fea6431a6b,738,179,314,0,36,4,7,1,2,129,0,996,0,239,2
22,b5870f6a-64ad-4e49-b6fe-f913933e4b95,8,179,0,0,13,0,10,0,2,168,0,131,1,1,0
22,e0c345e2-6312-472d-86c1-70547aa61ff1,162,240,26,0,103,10,20,0,2,484,0,1374,0,136,0
22,1f2535af-9097-4968-88d0-9ba363ae9cf9,9,620,0,0,8,2,9,0,2,67,0,74,0,4,0
22,4a77adaa-a12e-489d-9c03-c02118af9b47,1220,752,146,0,100,20,9,0,2,581,0,4718,0,486,0
22,15c62207-6a06-40e9-8af2-92f3c61150ce,238,71,328,0,24,0,7,0,2,89,0,483,0,102,0
22,ecc37d40-879c-4d2d-9158-4b9a9e0ab799,14,393,0,0,34,0,5,0,2,164,0,389,0,5,0
22,8a462de0-7c2f-4350-9ae7-f6bae13f2f42,223,237,216,0,34,0,10,13,1,487,0,2237,0,268,124
22,5c373f14-7f8d-4012-bbd3-fee62572d4dd,4,285,1,0,4,0,5,0,2,93,0,122,0,6,0
22,df040842-8474-4f90-a626-5428386abd38,1136,209,151,0,4,2,4,0,1,91,0,2320,0,382,0
22,c203d832-d7d2-49e7-ad70-c5b55f45778a,297,472,142,0,18,0,12,1,1,608,0,1022,1,84,0
22,6c079266-7e5b-48e8-9ecd-e3ffd6d7dcbc,2517,778,2063,0,74,86,11,0,2,512,0,5908,0,1356,0
22,6b2875cd-77b4-4d6c-bd97-aefd9a8bd7f8,0,108,0,0,15,4,37,0,2,168,0,578,5,13,0
22,69a363a8-5860-42c3-8998-d714d0259a81,249,196,58,0,45,4,3,2,2,502,0,2360,0,150,6
22,d04a2f9d-8281-40e3-a13c-9c7ca077ed53,583,451,99,0,26,24,4,0,1,207,0,3724,0,405,0
22,541b797f-c7e2-475e-beef-2cf4e303d007,15,58,0,0,6,35,1,0,1,176,0,1231,0,45,2
22,1669b55b-4d64-4484-9c5e-dfd8980b9377,680,341,118,0,28,14,5,0,1,351,0,46552,0,396,0
22,2f615c9e-f8dd-4db6-ac3c-1f7b47ed6d4f,430,55,324,0,13,12,8,0,2,56,0,495,0,118,0
22,2cc6d9cf-21a1-48eb-9702-83ec5f98d60d,35,58,24,0,27,4,4,0,2,109,0,331,0,30,0
22,c1635088-3afd-47f7-af11-d544b9e18b94,127,99,5,0,34,6,6,0,2,285,0,38693,0,29,0
22,bf66c05b-631a-483e-9e9f-e68eaf30b18f,488,331,72,0,12,0,7,0,2,80,0,893,0,165,2
22,e2269cf4-b56e-4785-a3fa-ca20b32543c4,36,139,42,0,24,0,9,0,1,127,0,247,0,44,0
22,d3678a81-51a0-4482-9587-9d97ab2414ba,475,318,371,0,22,30,14,0,2,241,0,2885,5,268,0
22,4c57b786-8c77-49f7-83e3-0e0729f449d6,122,112,21,0,7,0,7,0,2,136,0,143,0,28,0
22,8be29499-28b5-410f-8368-57624431b81d,6,48,1,0,6,36,4,0,1,145,0,353330,0,8,0
22,9f06506c-cabc-4662-8436-11815a284f1f,527,143,348,0,12,6,5,0,2,40,0,1117,0,219,0
22,fc438075-da28-46bf-a8df-9cc73f6b0cf9,83,168,169,0,27,0,3,0,1,169,0,957,0,190,6
22,ce8598f6-1268-4dd8-8860-493986be9f8d,86,73,0,0,7,25,5,0,1,97,0,824,0,93,0
22,9100f9eb-1991-4e69-8a25-dae8609cb609,7,60,0,0,8,0,3,0,1,349,0,885,0,12,0
22,b4bb4f8e-9547-4566-bc3e-3420f4a77d73,839,536,56,0,90,12,14,1,2,490,0,1571,0,323,0
22,9a8dde56-e7f4-4bd6-847d-87ff0cb04679,10,57,0,0,47,28,17,0,2,197,0,713,1,3,0
22,7b2e67fa-181e-45bd-ad6e-4221ea84df8b,754,398,605,0,55,4,9,0,2,435,0,7328,0,629,123
22,ae967aa1-80d0-4ae5-9e6d-37c2f09a6b0c,8,57,1,0,10,3,10,0,2,76,0,752,1,3,0
22,24aec80e-a7cc-479a-9edc-3bd6d24df099,9,68,15,0,11,16,12,0,1,106,0,530,0,45,4
22,8348760e-4aea-4f11-aea2-814f979f5100,9,39,0,0,12,11,14,0,1,79,0,407,1,10,0
22,825c80e2-a2b4-4494-b71f-f1e374a90be9,26,57,0,0,10,26,5,0,1,151,0,776,0,65,4
22,47953dfc-6703-49b1-8b62-f4fe66e7a25e,346,99,152,0,105,0,5,0,2,239,0,450,0,110,0
22,d7005d72-af8a-47d6-a917-9b9342c73eab,198,112,66,0,21,9,5,0,2,143,0,1084,0,182,0
22,12c735ea-0b5d-4489-b502-eaf8bb65a698,206,121,157,0,23,0,4,0,2,102,0,913,0,147,3
22,e4c0d801-5193-4f70-8cb4-706177b4bbdf,110,138,24,0,4,4,2,0,1,64,0,378,0,65,0
22,19a23026-3e85-4ece-997b-96e7ff599bcb,63,55,37,0,13,0,10,0,2,89,0,799,1,31,0
22,16b6a3d8-df60-4ffc-b242-4323c1a5d3bf,54,105,17,0,11,20,13,0,1,118,0,488,1,64,0
22,a6b77c95-4357-4d9a-8094-db45e1e7a0f9,11,33,1,0,6,32,15,0,1,72,0,446,1,25,0
22,d668e030-e828-4517-9288-3126584bbfbd,175,182,0,0,3,0,4,0,1,69,0,779,0,134,0
22,125ac7ec-c070-48e3-8b72-87aeef0fc385,31,94,23,0,11,4,13,3,1,166,0,2030,1,49,0
22,ffc444d0-8382-4e52-9f04-3c42601ec739,571,274,373,0,51,8,5,6,1,250,6,1702,0,287,0
22,096addb8-0f17-4078-bdce-c2b8497f8dcf,408,433,35,0,9,8,7,0,2,65,0,643,0,114,0
22,d2fbb4fa-7739-4ee7-8e8c-b709c83c8b87,1140,366,674,0,31,14,4,0,1,169,0,2038,0,480,0
22,09b3d4f9-b4e6-47df-adde-9e3d414328ab,9,846,12,0,13,14,11,0,2,474,0,370,1,27,0
22,d0b286d1-bf33-4d09-a6ef-3bb8a2b44c6f,115,78,18,0,7,0,2,1,2,118,0,955,0,57,0
22,85dd7569-59a5-47e4-b009-f7f62ad7bcb4,108,57,74,0,3,38,16,0,1,66,0,880,1,74,0
22,0b84e58c-c965-4fc6-b557-1d79e055b3b2,5,183,0,0,8,0,10,0,2,286,0,271,1,6,0
22,4c97f7c5-97ab-4878-b323-2d04741dfaea,0,35,0,0,17,0,11,1,2,98,0,599,0,34,2
22,dceb157b-31aa-4ac0-9954-0082eda478de,66,68,25,0,37,6,5,0,2,133,0,485,0,56,0
22,e236e835-d3fc-4e98-be8f-27ef7d4a9258,385,285,157,0,34,4,13,0,1,280,0,615,1,323,0
22,1eb3217f-2ac7-4879-91da-154a7f1d63d6,11,89,0,0,8,0,4,0,2,170,0,475,0,4,0
22,4b84a0bd-79be-4d3a-a0af-354103b60b98,220,158,237,0,45,0,17,1,2,324,0,4052,1,229,101
23,d7d91343-d470-4e7a-8c63-d1188fc8ee37,56,110,29,0,53,0,26,0,1,169,0,376,1,185,40
23,380609fe-2948-4f8b-9201-c1fdcb80bb71,223,225,223,0,120,4,22,0,1,533,2,1658,1,516,99
23,599295ab-3bea-4e3c-b5c3-e6c4ef190631,90,176,41,0,80,2,14,0,2,287,0,725,0,339,99
23,7c0021e2-5821-4569-8628-37e10306b06f,123,217,129,0,112,0,18,0,2,331,0,1504,0,430,4
23,bb006899-9114-4e71-a9bc-add376b957e0,923,897,487,3,354,12,27,0,1,1683,0,2795,3,1650,116
23,7271aef5-1154-4d74-8461-55b3c1c1f343,89,239,25,0,257,2,21,0,2,535,0,642,0,357,32
23,0eb85d33-1c53-4514-81ca-dd9c980f1050,222,509,29,2,532,4,32,12,1,1699,0,5299,1,866,130
23,69ab25f0-d315-4c0f-8b63-757ba7ac3d14,71,138,61,0,58,0,24,0,2,225,0,565,1,255,80
23,f02e53aa-6b18-4123-a174-2f44d7d9f013,168,334,21,1,221,2,45,0,2,533,0,1762,1,471,4
23,77e23238-1931-4208-bc29-613e1e6a06f0,400,371,248,0,274,8,42,0,2,572,0,1145,4,685,37
23,4709cae8-58c6-4233-b863-e654893e933d,195,246,156,0,112,2,31,0,2,260,0,686,2,367,6
23,c639dc1e-43d2-413d-964f-3d0de01573cf,89,233,81,0,87,3,25,0,1,384,0,808,1,343,131
23,4858a253-3765-47b2-9ba7-9ccd168e65a9,87,182,37,2,128,0,26,0,2,404,0,353,1,262,6
24,28521f9b-53e5-4760-88b8-d343bf9ec7d6,12,118,17,0,30,0,0,4,1,46,0,2944,10,247,8
25,fb277542-c37c-4fd4-adf8-96d217026288,184,185,81,0,75,2,2,15,2,459,0,4176,0,301,45
25,a1aac179-1f25-41c8-abdb-58e5c910175a,11,27,2,0,23,0,2,7,2,201,0,183,0,34,14
25,83a2b57b-ee88-447d-b1ab-a5de87754bbd,16,38,0,0,25,4,5,0,2,123,0,377,0,0,0
25,857fdac0-81a7-49b5-9093-a186d12371a5,13,18,60,0,24,0,2,3,2,111,0,248,0,51,6
25,dce60e54-d817-419f-a0f9-85c8aadc9baf,6,77,0,0,72,0,2,10,2,412,0,182,0,49,22
25,c7cee746-7762-4ae2-9205-d6de7d707c6e,39,36,26,0,30,0,6,1,2,102,0,378,0,43,19
25,852570fa-7cff-4cae-981b-166760c67282,75,115,37,0,55,0,2,14,2,448,0,811,0,148,28
25,297ef00e-939a-4500-8d91-9d56c7943412,55,118,81,0,50,0,2,21,2,409,0,601,0,132,68
25,49a94d00-f2cc-4f87-883c-9dd014e3fefa,78,97,88,0,33,4,5,11,2,136,0,505,0,99,16
25,228cf5aa-3b25-4a08-8a78-46f8b8a5f36a,132,159,194,0,50,4,4,15,2,374,0,1800,0,292,69
25,d9ecc746-18c7-4af0-bf9a-685e6596c1e2,10,25,0,0,16,2,2,1,2,70,0,445,0,9,3
25,83e317db-eaf9-40b5-ae13-d5a8dddd87a6,11,37,0,0,39,2,2,1,2,109,0,451,0,11,0
25,aa05cba1-88af-4b1c-ae4e-f7fd64fbfe72,2,35,0,0,5,0,2,21,2,228,0,132,0,53,34
26,0a4247b5-a807-47ce-8595-90b691875e52,33,82,33,0,54,0,8,3,2,152,0,246,2,48,0
26,6a5c4ce4-e720-4dae-8d27-e10a449b4604,33,61,5,0,33,0,11,1,2,124,0,179,3,188,29
27,ac49ddb3-decc-4afd-8687-6d6709855aad,1,2,0,0,6,6,2,0,2,21,0,516,0,2,0
27,cb8e7bc1-3f30-46d0-8068-d50bce0e98de,5,6,0,0,52,5,2,0,0,70,0,1658,0,11,0
27,d34258f7-cab3-4cc0-bcde-8b5dbda81b94,16,102,56,0,26,4,7,1,2,112,0,1956,0,130,18
27,27f5b118-a878-4e3d-ad0c-295e3c58046e,0,13,0,0,51,6,2,0,2,103,0,324,0,16,0
27,f5066e1e-8996-470f-8e1b-779490971441,10,40,2,0,109,2,8,0,0,371,0,514,0,41,4
27,f25d45a0-64df-46b2-b3d8-3b257356d804,4,122,0,0,66,1,7,0,2,512,0,2786,0,122,129
27,636adde9-51ed-44ee-9834-aabcc6c329d0,67,122,87,0,63,4,3,0,2,195,0,668,0,118,0
27,c4f285d9-131a-4fa4-8a59-d9bb3a801de5,42,174,93,0,192,0,30,1,2,758,0,1842,0,165,2
27,edfa82af-4b00-4a22-a10f-4c05464f2d4a,985,619,1143,0,63,12,3,0,1,484,0,6927,0,979,185
27,d8874783-e962-4d00-ad41-22c38cf4ee6d,375,399,219,0,191,2,3,0,2,638,0,1745,0,420,8
27,a9ea46b1-3a5f-4f77-b06e-3b13cc51c9b6,0,20,0,0,47,2,3,0,0,121,0,383,0,82,0
27,8d0ea603-57cd-4b1f-b3cf-ce39ec9203c7,0,47,0,0,387,14,8,0,2,908,0,137240,0,17006,0
27,34a47f1d-e8c3-446b-98b7-73a0a1f3500c,572,613,631,0,350,4,5,0,1,1080,0,5888,0,948,257
27,3d3c94f9-87a5-4a14-a24d-3879cd753919,412,394,572,0,105,2,6,1,2,495,0,4162,0,637,64
27,c0aacf66-f267-4f86-a41f-001c1d7ca260,50,132,109,0,31,2,2,0,2,248,0,839,0,192,28
27,ccdc510e-9915-4aa5-a02c-79a2dd98cde8,22,40,17,0,40,0,1,0,0,117,0,234,0,146,0
27,84154902-6799-47d7-b277-d494237bb70e,260,241,445,0,98,4,1,0,1,429,0,6924,0,881,98
27,03573ed7-328e-45e2-9cf1-af946e2780b4,11,69,2,0,265,0,2,0,2,500,0,993,0,67,0
27,afef64c3-3c1a-4f9c-ba40-aef9c8d649aa,424,535,697,0,141,2,6,0,1,385,0,5608,0,1303,7
27,7d8f3082-e7be-429a-8757-349fdca4898c,60,92,19,0,35,0,9,0,2,280,6,623,0,89,208
27,ca73d6a7-31a2-44e8-8b5e-7b172dacb1f5,102,330,74,0,133,2,8,0,2,531,0,8415,0,246,24
27,43821429-99ee-4e0f-aa37-8ed7723c2638,13,77,1,0,657,2,2,0,2,1403,0,978,0,185,0
27,de1b26b0-2348-4fe4-9a49-134f016e2623,436,463,267,0,323,4,3,0,0,1008,0,3273,0,611,53
27,5e4cba61-3ff8-4536-93b4-19a4a5613f0d,4,76,0,0,98,0,1,0,1,151,0,458,0,288,0
